friend,count
940173444775403520,1
2720712622,1
182800417,1
2938588371,1
888089037264871425,1
983662362971525120,1
1007896570732400640,1
3304657233,1
1055413529958891521,1
1047126211506393088,1
1121830012745809922,1
854310503736373248,1
2268645958,1
702479102205423616,1
765653610462056449,1
829800684769910786,1
75290123,1
938461389097783296,1
2425231,2
2732892069,1
142334501,1
1053362669380665344,1
1135953561706274818,1
1246556774,1
1123676957407838208,1
1076074105340866560,1
1019245110012399616,1
739087069096611840,1
877825226658242560,1
202248612,1
3071724644,1
364873954,1
2871973305,1
575127104,1
62498916,1
764485966153252864,1
917038852979789824,1
788303011630157824,1
722287894644318208,1
1437435548,1
1082286904983384065,1
796374593313370114,1
3892803083,1
796955257,1
566243048,1
1118604342095958016,1
33444337,1
4855801089,1
901704117965406208,1
1151064823,1
1023530748878442496,1
774969315338616836,1
1014950452423561217,1
1391971080,1
451268130,1
32453930,5
1180546196,1
343953970,1
927208519820021761,1
23505298,2
153099920,1
356044938,1
954423724865880064,1
956824520761008128,1
393506819,1
433246412,1
558797310,1
576390707,1
163808974,1
2601359213,1
1064940130283253761,1
525161709,1
1267147712,1
2762476379,1
885795193898897409,1
1036560778558619648,1
559758533,1
1102590090931523584,1
381415528,1
862558006134923264,1
780084801810395136,1
949962343701721088,1
944037818728411141,1
731428508694679552,1
1320857593,1
2243042963,1
41315870,1
2315481056,1
2318791345,1
915338942798614528,1
303924275,1
89513645,1
995270842987753472,1
972007335207071745,1
1042773456117489664,1
617406371,1
3970134453,1
181951918,1
2548782542,1
600158886,1
874147781639892992,1
3248222182,1
857215646689619968,1
364160131,1
947051297567584257,1
3079138918,1
1010049907951067138,1
41325048,1
392043821,1
719189464258646016,1
780514881984466949,1
766293901,1
564857886,1
801281178,1
171977969,1
3401148436,1
1068480961808162816,1
2369115778,1
819962801275944960,1
1621175988,1
834459029892190210,1
122005590,1
462220304,1
1006238083745009665,1
827109817613447168,1
855262092,1
783214,12
1049966609320865793,1
43086459,1
478439136,1
1030445266586017792,1
856471676,1
438118319,1
194106477,1
902897330831151104,1
367258206,1
783351805166153728,1
1022156155852935169,1
823961398787080193,1
1576898954,1
2987156301,1
63482521,1
923115116110991360,1
1032352633040850944,1
40930781,1
1286077099,1
571880091,1
813874817531314176,1
230146611,1
294688940,1
1027471197745963010,1
998996690618273792,1
3422114915,1
131436874,1
158414847,4
376053407,2
3003585388,1
1035781227066929152,1
576182677,1
839736931361697792,1
2960062013,2
156289716,1
897615490742460417,1
4074543856,1
2276979045,1
342021231,1
98767029,1
2396264236,1
799793887,1
1244602586,3
991974579148132352,1
2767708659,1
947646957488570368,1
807204851084128256,1
64991683,1
53136959,1
822101159787761665,1
591439131,1
1583815368,1
3432931245,1
931876784869658624,1
1449433172,1
1435189975,1
284241195,3
1663598706,1
91459111,1
2801408849,1
935141258619744257,1
1675176944,1
1714515120,1
719296169,1
968078778378412032,1
1020962235546554369,1
2310067749,1
1023198819297714176,1
973715407482867713,1
4707509596,1
98397418,1
1401624727,1
1918466677,1
1013634584448196608,1
110396781,1
874676119190024193,1
2880169725,1
1605355584,1
1091154355,1
944285356937138176,1
34616541,1
893949529665531904,1
879584402950455296,1
864826920,1
2514796882,1
14574763,1
282483235,1
3385679477,1
711910155005333504,1
3033785086,1
922215799451942912,1
856760095857926144,1
775743614211194880,1
882716721920053249,1
18091004,1
416567700,1
2802732953,1
1640352872,1
3325374873,1
932567308572286981,1
955341346155499520,1
446878997,1
541738115,1
882957430392573953,1
87775422,2
3064327593,1
173077485,1
951437056336711680,1
1626294277,5
934499083703799819,1
1007681179162677250,1
729570488620593154,1
299255869,1
284729365,1
927464156734861312,1
557155758,1
973083014833074176,1
2469889546,1
54897388,1
179433596,1
778602026397761536,1
428230392,1
36889519,2
929670187,1
3828482511,1
851169674117173250,1
68889214,1
824243488636157952,1
981106190842318848,1
2812768561,4
2574224847,1
852434642041004032,1
535153141,1
851902431873073153,1
273816550,1
709818385534681088,1
793768848784785408,1
2962628471,1
4087102995,1
453015755,1
3611989043,1
950389945503485952,1
829758403618729984,1
342596573,1
114687771,1
69181624,1
258207583,1
972540063912513536,1
316429052,1
116777432,1
376725340,1
937938090026504193,1
3027096413,1
956533320501915648,1
728107567,1
908066974755950592,1
29945848,1
109517230,1
2334402200,1
174365756,1
412294761,1
432045349,1
755783013305384960,1
706874830520500228,1
2984346557,1
2148106323,1
1227920058,1
430584683,1
1344790086,1
849236550160449536,1
470982161,1
1115874631,2
222041536,1
38120764,1
158366520,1
236328898,1
217750417,1
56644534,1
761877699354845184,1
43563720,1
20422173,1
98047213,1
773955284226207744,1
744112065741107200,1
2373978144,1
865881124354097152,1
2208580462,1
515542567,1
925205423178862592,1
817852272113762304,1
2449502355,1
801110319494033408,1
443097395,1
2184116074,1
783006930952421376,1
3089875968,1
907527976434241536,1
369975040,1
799257291493142528,1
265902729,1
1714904610,1
